path,bytes,sha256,classification,disposition,notes
vecchio/immaggg/69.png,586798,26f6f94c3e1f2678f2efaec838385f4837498735d17182e2f3594009f0a537f5,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/7.png,261682,b09cba4888bf78657b62448acff0db16fbf49939cf181ffe586037bec47d7497,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/70.png,389170,e402a44f5f2d029c4147dba6ae760b99f8c580064e2c5fb9fd2ee47e6357de5e,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/71.png,546334,cc3198cd9b24400515fcd839253179410528c89db34a0ad4861597926a83cee3,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/72.png,481262,f0e54907740d2789fef9ad9731fbfd1c7d60d80341e02eac0092f70275cf027a,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/73.png,519088,7a8181c74e8e38d8b10095a385fdb2e27cc3cc2b4d34e37913ba15140bb1658c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/74.png,448504,a6de57dece58c49cca00a1da1b06bd2596d76d1b4502d24315fc8809d9f43c11,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/75.png,461292,99fb86dc97b9553e905ad0098f40fb710f98c2281823e8a4883983707bae7e0c,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/76.png,454248,75ae8c2af3c38c490b3dc27d72ea50e3f9b42ea09a455ff42756a5a441ed63fb,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/77.png,475172,ca12fcf7475fa34905d15a8e6d2303b26b8fc14cb89cc509585cd8bd4aab0a3b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/78.png,410272,2ac535b8457b58631a9021bd254e82ccd468c029e52f1c31f318dddf54cbdb8b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/79.png,486880,a26f6fecae8412c6dcde21ac6c21c67c83094aea427ae83392e56a187f531d22,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/8.png,264132,a324bebed351206716034c12f1906eb30cfaa15e540fe2bb5e9beb0e15a27e43,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/80.png,446652,840e79693df1c5dbecec86a13d1c7b302bdc0f38c5bd733140be5336b9bef36b,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/81.png,451848,a88d724d0c8ff89f5976ce893b2eac09728e6406eb1484139bebce5c5fc47770,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/82.png,541664,9b5401c5c8db730fe1079aff7d945857f74a2aed121ab01c371b9abd8e4a86cd,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/83.png,558568,62fd10e4241a36a7373836a26ef78ff5b111f472c2dd1bd568946fce2da3d2a1,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/84.png,309406,50ec22397020eb1fffc301b3a79a33aaaf1524d994e4585dde64b281d5dbfad3,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/85.png,371918,2de097c9d05f8c7e458bfcdecfd3cbdcfc0bc2b3ff22ef0808b550729e9e7aa5,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/86.png,277566,e133eda4b46dcb71bf380c2522e065d05b64601db783222cf7c336258696f30d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/87.png,456584,fb532b5579aa4217f57b435cc681593ca18e69049a198e87a3d8b1a8176b254d,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/88.png,432952,d1918cfd7e5dad14169df0ea7ff15f05f1dd76b8fbe55d71e8d594cebded37c0,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/89.png,441200,42f210ba5f2772b9daa1fc3ac4a45cb902b3e3bea731cb0729619fff9323c559,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/9.png,282384,dca78fb980eb3417160401f4ab24e49def51fb4edfe0be4d1806cb38b284ae79,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/90.png,430080,8310ed56ad4c7af62e9dd87aed53a20053fd0c5ffefd50965b9afd3d6a927c40,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/91.png,439354,2aab54599f9b1ebdd5d2fa524a44f1b6009a44be3d2de379014b9bf83b97ef36,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/92.png,423518,eb1e78084e1ba9b2807b9b2917d53b3a349848f5852fab02f35ec82d30197b70,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/93.png,497770,abc183474af2bc5e452c91e4fc2375af1d20ddb8c9add0580c47dcc6788d7971,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/94.png,282324,353cdc36db927c85b27df5ec730f850b9cb21164aaa8a557f309d96797876483,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/95.png,507816,959c0799e3f1f2cb86a69905890b936a08dc8abd0a43fe88c396c484ccd3b756,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/96.png,458386,cde76799642100a4d3c4756e4a97c2b03d3aa62d36a53f6abdd3b40bbd09a6cd,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/97.png,520214,49a25862f3d9cd2f09dc448d5abd91b78ee6105be977f427a03ba011a4fc2ab7,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/98.png,360694,f2688c588a64b178280f0efc39fb1a076ebdd4aea3f81957d97f2c61b33eb3a7,reference,retain-read-only,production candidate only after rights and visual review
vecchio/immaggg/99.png,570690,d9b08d07a68b0596580cd35d1fb44b76e1267eed87855b48d94a8fa6ea825ac6,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.54.37 - A frozen drop with a glowing yellow core, encased in light blue ice crystals; emitting a soft glow representing power infused with ice; set against a .webp",287594,aece6075005af09bf20efa21d7e69c048238e00770068d6f480afa64cfe03613,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.54.39 - A glowing blood drop with intertwined yellow and fuchsia hues, surrounded by small blades or shards, symbolizing power and wounds; set against a dark .webp",326240,5356630410d3bd40bdd8f224654000c87a5eb9d487fb9b3686391fd2101d55fd,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.54.45 - A stylized fortress with illuminated yellow towers, surrounded by a leather-colored aura, set against a twilight background with orange gradients; sim.webp",293142,c5f37336caa58179ac75568fda6e91e1474b2d7751392b0cd52455a43cf16769,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.54.59 - An icon depicting a red and white archer's helmet with elegant details, a crossed arrow behind, on a lightly gold-gradient background; simple and reco.webp",232502,8e1c17536b67ec7277df73ec44cb92a97a15909942d1793313719fa5c4bbe151,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.55.01 - A powerful vertical beam of sapphire-blue light shooting upwards, surrounded by floating runes, on a gradient background shifting between purple and m.webp",314274,470a21246355a8bde5e5b458b89d2bb1e73aa93bd929a2c38fb4555bf0e2dd0f,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.55.04 - A magical vortex of sapphire-blue energy emitting glowing sparks, set against a dark nebulous background with faint arcane glows; detailed but simple .webp",412898,9fb4cd410b8d1783c7f8fb40af398f4b37429122edb367d3a2eb40cb8df40119,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.55.09 - An icon depicting a red and white archer's helmet with elegant details, a crossed arrow behind, on a lightly gold-gradient background; simple and reco.webp",196392,b2aabac6d14fad69d8abb917826ba2dcb3ca57208e7ccf7f8eed103461a9e998,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.55.14 - A magical vortex of sapphire-blue energy emitting glowing sparks, set against a dark nebulous background with faint arcane glows; detailed but simple .webp",453730,c6ee32eaa4081ac4cf58958758beb2b68db95e4e4a9fff9bb8cab21d31442c0e,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.55.30 - A concentrated torrent of arcane energy crossing the image diagonally, with cobalt blue and luminous silver as dominant colors. The background is an a.webp",457904,1b698c1de7ade2ba98035dc55a5a170d0a951d225036aab033b2f5da8ac4f956,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 20.55.33 - A powerful magical vortex at the center of the image, with arcane lightning and sparks erupting from it. The dominant colors are electric blue and dee.webp",467066,5dc6c721a3e18ca3c5f0dc21d687200cd534f1c158e04ca1ae75a0524de5ea55,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-26 21.15.22 - A sacred flame radiating a healing aura, held by open hands. The flame glows in warm pink and gold tones, giving a sense of divine power. The backgrou.webp",295470,1f24f7afc49d7bb479bd602614873f85d34da4eab37d530eaf5e789f39bfd8e7,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-28 12.00.48 - An imposing shield made of pure ice, adorned with crystal details and snowflake patterns. The dominant colors are ice blue, brilliant white, and shade.webp",505448,7483ce1ca866a7cee2f9a08f429f4a6b5a4cbfaf9aa3fa386e354c002dc4f05f,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-28 12.01.18 - A shining weapon, mid-strike, emitting light and healing symbols. The dominant colors are silver, soft green, and white. The background shows a struck.webp",354918,7e8d5ee2049c95238f460d57b6152fd3f328f1fd0e15fc8811603fa1a10ca0e2,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-28 12.01.44 - A hand offering a glowing orb or shimmering artifact. The dominant colors are bright white, gold, and light blue. The background features a beam of li.webp",345062,1dd27c0860ad3b6a9ebb1ab776f00eb58f48568edbed12756219f2b06afdea87,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-28 12.01.54 - A concentrated explosion of pure magical energy bursting from the center. The dominant colors are deep blue, purple, and bright white. The background .webp",467432,14ab5956ff3cdf6c2ffc45b1bbcbec619e06f1e2c26a4efdaf26b1e5462acfe1,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-28 12.02.10 - A concentrated explosion of bright magical energy shooting upward. The dominant colors are deep violet, blue, and brilliant white. The background feat.webp",498394,900b931b67dfcf0ce211c40301a9772f1d16f00c9491970e55e7272b9363eac6,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-09-28 12.02.17 - A vial or flask containing a glowing bright green liquid, emitting toxic vapors. The dominant colors are toxic green, dark purple, and black. The back.webp",320538,74cb02b9328911bb0dcdf8d3cacee765fe643404e75e44e4a3cb764938af8b9f,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 18.46.02 - An abstract and artistic illustration showing a heavy impact effect, with dynamic energy bursts and cracked patterns. The image should us.webp",604500,560f7cbe0219b6e948f0b82b289205036d43668f3b856e9b6dfc57abc13a8213,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.05.47 - An image of green acid droplets floating in the air, with a misty, toxic atmosphere. The background is a bright green with swirling liqui.webp",351362,86cb22b7093a8ea24761f67a58e4ba15d643b52a744322acce7372337b3fb07e,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.06.02 - An image of a red spear piercing through the air, leaving trails of red energy and sparks. The background is a dark red, with subtle motion lines to e.webp",484108,4778301c441bbcb55306507e9ed51fe3047b93d04990bdb7a6abcf849b68c9d7,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.06.06 - A light blue ethereal figure casting a spell, with swirling energy forming a halo. The background is a calm blue with subtle light patterns, evoking t.webp",282510,ea6f7c6114b1dfa3ff8be96482affdc35b6a5789bea67bc84946ecacf837dc6d,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.36.19 - An intense swirl of orange flames aggressively swirling around a central point, with realistic textures and a sense of decay or infection. The image s.webp",501860,cc3885d07173f9c72cfcf95d8ad6aaaf1f2623d82b5c36df18492761f7a8acd7,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.36.21 - Sharp, crystalline ice shards pointing outward, with cracks forming along the surfaces and icy mist emanating from the edges. The image should feel co.webp",563894,3318c97c64700b3df6b372b8ae5bda0ba48ee3bef725bceebd91114c91dd6330,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.36.35 - A sturdy blue guardian statue emanating a protective field. The image should be stylized with bold outlines and contrasting colors, using a similar st.webp",435746,457ae2c24ecff82bd2dac4028a9161ad471eada3108d85523b1ea886784260c2,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.36.38 - A fiery red sword slashing through the air, with red sparks and energy trails following the blade’s motion. The image should be stylized with bold out.webp",445420,47fbcf5a03f4bfaad6c146105d4b5eeaeff28b314a786276b17b5a30e85c653f,reference,retain-read-only,production candidate only after rights and visual review
"vecchio/immaggg/DALL·E 2024-10-02 19.36.43 - A radiant green shield with transparent sections, surrounded by a halo of green light. The image should be stylized with bold outlines and contrasting.webp",417034,6f74812c138b48f0446499b195d1771f0c7120b5bac39dcb08eea976f9a5d2dd,reference,retain-read-only,production candidate only after rights and visual review
